id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_verifications_identity_manual,host_verifications_selfie,host_verifications_jumio,host_verifications_reviews,host_verifications_phone,host_verifications_offline_government_id,host_verifications_email,host_verifications_government_id,amenities_Dryer,amenities_Shampoo,amenities_Bed_linens,amenities_Hot_water,amenities_Microwave,amenities_Dedicated_workspace,amenities_Washer,amenities_Hair_dryer,amenities_Carbon_monoxide_alarm,amenities_Air_conditioning,amenities_Long_term_stays_allowed,amenities_Free_parking_on_premises,amenities_Fire_extinguisher,amenities_Wifi,amenities_Stove,amenities_Free_street_parking,amenities_Essentials,amenities_Bathtub,amenities_First_aid_kit,amenities_Coffee_maker,amenities_Extra_pillows_and_blankets,amenities_Hangers,amenities_Oven,amenities_Refrigerator,amenities_Heating,amenities_Cooking_basics,amenities_Iron,amenities_TV,amenities_Dishwasher,amenities_Smoke_alarm,amenities_Dishes_and_silverware,amenities_Kitchen,amenities_Private_entrance,bathrooms_type,distance_to_CBD,host_in_same_neighbourhood,host_year,description_words_count,occu_rate_oct,occu_rate_nov,occu_rate_dec,occu_rate_jan,occu_rate_feb,occu_rate_mar,occu_rate_apr,occu_rate_may,occu_rate_jun,occu_rate_jul,occu_rate_aug,occu_rate_sep,occu_rate_q1,occu_rate_q2,occu_rate_q3,occu_rate_q4,occu_rate_year
9049864,22247395,within an hour,1.0,1.0,0,1.0,0,West Town,41.90883,-87.67533,Entire residential home,Entire home/apt,14,1,3.0,7.0,483.0,2,1125,2,2,1125,1125,2.0,1125.0,0,17,41,68,337,2021-10-18,240,34,3,30_days,4.92,4.96,4.8,4.91,4.91,4.98,4.89,1,1,1,0,0,8.55,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,private,4.2373,0,7,1000,0.2903225806451613,0.3333333333333333,0.0,0.0967741935483871,0.0,0.12903225806451613,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.07777777777777778,0.02197802197802198,0.0,0.20652173913043478,0.07671232876712329
9059696,47260765,a few days or more,0.0,0.04,0,1.0,0,Lower West Side,41.85814,-87.67103,Entire rental unit,Entire home/apt,2,1,1.0,1.0,55.0,1,1125,2,2,1125,1125,2.0,1125.0,0,12,40,67,338,2021-10-18,199,1,0,30_days,4.62,4.79,4.88,4.88,4.85,4.71,4.67,1,1,1,0,0,3.91,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,private,3.2469,0,6,885,0.3870967741935484,0.26666666666666666,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.011111111111111112,0.0,0.043478260869565216,0.2391304347826087,0.07397260273972603
9078918,40319547,within an hour,1.0,1.0,0,7.0,0,Lake View,41.94875,-87.65869,Entire condominium (condo),Entire home/apt,12,1,3.0,5.0,175.0,2,1125,2,2,1125,1125,2.0,1125.0,0,20,42,72,147,2021-10-18,329,26,4,30_days,4.82,4.87,4.83,4.93,4.97,4.98,4.78,1,7,7,0,0,5.3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,private,8.0036,0,6,1000,0.7419354838709677,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3804347826086957,0.5972602739726027
9088488,47344742,within a few hours,1.0,1.0,0,1.0,0,Austin,41.91181,-87.78665,Entire rental unit,Entire home/apt,8,1,3.0,6.0,141.0,3,1125,3,3,1125,1125,3.0,1125.0,0,7,27,42,132,2021-10-18,120,14,1,30_days,4.96,4.94,4.95,4.99,5.0,4.84,4.92,1,1,1,0,0,1.69,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,private,9.3894,0,6,1000,1.0,0.6333333333333333,0.3548387096774194,0.12903225806451613,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.044444444444444446,0.8351648351648352,1.0,0.6630434782608695,0.6383561643835617
9113705,47493046,None,0.0,0.0,0,0.0,0,Uptown,41.95621,-87.64939,Entire condominium (condo),Entire home/apt,2,1,1.0,1.0,90.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,0,2021-10-18,31,0,0,30_days,4.87,4.84,4.71,4.94,4.97,4.81,4.77,1,1,1,0,0,0.51,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,private,8.7463,0,6,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9115645,4809843,within an hour,1.0,1.0,0,1.0,0,Logan Square,41.91878,-87.70699,Entire rental unit,Entire home/apt,4,1,2.0,2.0,95.0,2,1125,2,2,1125,1125,2.0,1125.0,0,12,37,53,232,2021-10-19,106,18,2,30_days,4.77,4.92,4.73,4.98,4.97,4.8,4.75,1,1,1,0,0,1.66,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,private,6.179,1,8,1000,0.8387096774193549,0.5,0.3870967741935484,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.5483870967741935,1.0,1.0,0.022222222222222223,0.0,0.8478260869565217,0.5760869565217391,0.3643835616438356
9133070,21922655,within an hour,1.0,1.0,0,3.0,0,West Town,41.90567,-87.68912,Private room in rental unit,Private room,2,1,1.0,1.0,50.0,2,35,2,2,35,35,2.0,35.0,0,14,42,63,335,2021-10-18,166,32,4,30_days,4.76,4.84,4.63,4.83,4.87,4.89,4.81,1,3,0,3,0,2.35,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,shared,4.4852,0,7,1000,0.45161290322580644,0.06666666666666667,0.25806451612903225,0.0967741935483871,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03296703296703297,0.0,0.2608695652173913,0.0821917808219178
9136731,47584620,None,0.0,0.0,0,3.0,0,East Garfield Park,41.88315,-87.70381,Entire condominium (condo),Entire home/apt,7,1,2.0,3.0,105.0,1,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,0,2021-10-18,70,0,0,30_days,4.87,4.93,4.99,4.93,5.0,4.43,4.86,1,1,1,0,0,2.41,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,private,4.2041,0,6,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9165281,33782243,within an hour,1.0,1.0,0,1.0,0,Lake View,41.93583,-87.64664,Entire condominium (condo),Entire home/apt,6,1,2.0,3.0,308.0,4,1125,3,7,1125,1125,5.3,1125.0,0,9,31,51,243,2021-10-18,90,7,0,30_days,4.97,4.99,4.97,5.0,4.99,4.98,4.9,1,1,1,0,0,2.99,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,private,6.4826,0,6,1000,0.8064516129032258,0.6,0.3225806451612903,0.0,0.0,0.0,0.0,0.03225806451612903,1.0,0.0,0.25806451612903225,1.0,0.0,0.34065934065934067,0.41304347826086957,0.5760869565217391,0.33424657534246577
9269658,48147127,within a few hours,1.0,0.4,0,1.0,0,Humboldt Park,41.9128,-87.70966,Shared room in condominium (condo),Shared room,2,1,1.0,1.0,64.0,1,10,2,2,10,10,2.0,10.0,0,0,9,39,314,2021-10-18,29,2,1,30_days,4.79,4.9,4.62,5.0,4.93,4.83,4.76,1,1,0,0,1,0.57,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,shared,5.8365,0,6,973,0.45161290322580644,1.0,0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5543478260869565,0.13972602739726028
9319078,40319547,within an hour,1.0,1.0,0,7.0,0,Lake View,41.94875,-87.65869,Entire condominium (condo),Entire home/apt,7,1,2.0,2.0,135.0,2,1125,2,2,1125,1125,2.0,1125.0,0,18,43,73,148,2021-10-18,232,20,2,30_days,4.8,4.83,4.82,4.95,4.95,4.96,4.78,1,7,7,0,0,5.63,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,private,8.0036,0,6,1000,0.8387096774193549,0.26666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3695652173913043,0.5945205479452055
9342355,4853028,within a few hours,1.0,0.96,0,2.0,0,North Center,41.95077,-87.68218,Entire rental unit,Entire home/apt,4,1,2.0,2.0,119.0,3,60,3,21,1125,1125,9.0,1125.0,0,6,26,49,323,2021-10-19,83,16,3,30_days,4.99,5.0,5.0,5.0,5.0,4.96,4.95,1,1,1,0,0,1.31,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,private,8.5419,1,8,1000,0.3870967741935484,0.7666666666666667,0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45652173913043476,0.11506849315068493
9351265,48532390,None,0.0,1.0,0,1.0,0,Lower West Side,41.85426,-87.67501,Private room in rental unit,Private room,2,1,1.0,1.0,39.0,1,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,0,2021-10-18,489,1,0,30_days,4.75,4.85,4.56,4.87,4.87,4.8,4.77,1,1,0,1,0,6.94,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,shared,3.7179,0,6,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9384935,10129776,within an hour,1.0,0.9,0,5.0,0,Lake View,41.94786,-87.66014,Entire rental unit,Entire home/apt,6,1,3.0,2.0,273.0,3,180,2,4,120,1125,2.9,1113.6,0,18,42,42,211,2021-10-18,20,8,0,30_days,5.0,5.0,5.0,5.0,5.0,5.0,4.95,1,5,5,0,0,0.4,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,private,7.922,0,8,998,0.16129032258064516,0.4,0.5161290322580645,0.6774193548387096,1.0,0.03225806451612903,0.0,0.0,0.23333333333333334,1.0,1.0,0.06666666666666667,0.5555555555555556,0.07692307692307693,0.6956521739130435,0.358695652173913,0.42191780821917807
9406789,48779380,None,0.0,0.0,0,3.0,0,West Ridge,41.98464,-87.70584,Private room in residential home,Private room,2,1,1.0,1.0,60.0,3,31,3,3,31,31,3.0,31.0,0,0,0,0,200,2021-10-19,87,0,0,30_days,4.99,5.0,5.0,5.0,5.0,4.8,4.91,1,1,0,1,0,3.02,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,private,12.4657,1,6,640,0.45161290322580644,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8152173913043478,0.4520547945205479
9452418,3856180,within an hour,1.0,1.0,0,1.0,0,Avondale,41.93671,-87.70876,Entire rental unit,Entire home/apt,4,1,2.0,3.0,150.0,6,30,6,6,1125,1125,6.0,1125.0,0,11,30,60,149,2021-10-18,151,11,2,30_days,4.98,4.98,4.98,4.99,5.0,4.83,4.88,1,1,1,0,0,2.29,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,private,7.7712,1,9,398,0.9354838709677419,0.6,0.0,0.0,0.0,0.0,0.5333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.8461538461538461,1.0,0.5108695652173914,0.5917808219178082
9453381,2343614,within an hour,1.0,1.0,0,1.0,0,West Town,41.89564,-87.6778,Entire rental unit,Entire home/apt,4,1,2.0,2.0,103.0,7,1125,7,30,1125,1125,19.3,1125.0,0,13,26,40,145,2021-10-18,30,3,1,30_days,4.87,4.89,4.74,4.89,5.0,5.0,4.84,1,1,1,0,0,0.92,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,private,3.3089,0,9,354,1.0,0.13333333333333333,1.0,0.03225806451612903,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.011111111111111112,0.6703296703296703,1.0,0.717391304347826,0.6027397260273972
9487892,40550713,within a few hours,1.0,0.73,0,2.0,0,Kenwood,41.81545,-87.59936,Entire rental unit,Entire home/apt,11,1,4.0,5.0,282.0,3,120,3,3,120,120,3.0,120.0,0,30,60,90,180,2021-10-18,42,6,0,30_days,4.8,4.83,4.85,4.98,4.95,4.49,4.83,1,2,2,0,0,1.08,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,private,7.1973,0,6,258,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.8351648351648352,1.0,0.18478260869565216,0.5068493150684932
9543468,16540222,None,0.0,0.0,0,0.0,0,Logan Square,41.9241,-87.69897,Entire condominium (condo),Entire home/apt,4,1,1.0,1.0,126.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,261,2021-10-18,7,3,0,30_days,4.86,4.86,4.86,4.71,4.86,4.86,4.86,1,2,1,1,0,0.74,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,private,6.3443,1,7,1000,0.45161290322580644,1.0,1.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32222222222222224,0.0,0.0,0.8152173913043478,0.28493150684931506
9561663,342734,None,0.0,0.0,0,2.0,0,West Town,41.90865,-87.68144,Entire rental unit,Entire home/apt,6,1,2.0,3.0,89.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,0,2021-10-18,22,0,0,30_days,4.86,5.0,4.62,5.0,5.0,4.95,4.84,1,1,1,0,0,0.31,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,private,4.4293,0,10,956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9570922,4384965,within an hour,1.0,0.56,0,10.0,0,Near North Side,41.89692,-87.63242,Entire serviced apartment,Entire home/apt,3,1,1.0,1.0,155.0,60,1122,60,60,1122,1122,60.0,1122.0,0,17,47,77,352,2021-10-18,4,0,0,30_days,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,10,10,0,0,0.06,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,private,2.0978,0,9,785,0.41935483870967744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14130434782608695,0.03561643835616438
9576984,4384965,within an hour,1.0,0.56,0,10.0,0,Loop,41.88675,-87.61681,Entire condominium (condo),Entire home/apt,2,1,1.0,1.0,145.0,60,1124,60,60,1124,1124,60.0,1124.0,0,30,60,90,365,2021-10-18,1,0,0,30_days,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,10,10,0,0,0.01,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,private,1.2069,0,9,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9587656,49626033,within a few hours,0.72,0.33,0,35.0,0,Near North Side,41.89758,-87.63341,Entire rental unit,Entire home/apt,3,1,1.0,1.0,155.0,31,1125,31,31,1125,1125,31.0,1125.0,0,30,60,90,365,2021-10-18,2,0,0,30_days,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,35,35,0,0,0.03,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,private,2.1754,0,6,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9590401,42437004,None,0.0,0.0,0,2.0,0,Hermosa,41.93881,-87.74037,Entire rental unit,Entire home/apt,8,1,3.0,5.0,60.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,139,2021-10-18,105,0,0,30_days,4.78,4.91,4.78,4.97,4.92,4.46,4.83,1,2,2,0,0,1.72,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,private,8.9758,1,6,1000,0.45161290322580644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6703296703296703,0.0,0.8152173913043478,0.6191780821917808
9610654,24705990,None,0.0,0.0,0,12.0,0,Uptown,41.97172,-87.66809,Room in boutique hotel,Private room,5,1,2.0,3.0,999.0,3,1125,3,3,60,1125,3.0,1117.8,0,16,27,27,136,2021-10-18,8,2,0,30_days,4.88,5.0,5.0,5.0,5.0,4.67,5.0,1,12,3,6,0,0.11,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,private,10.5969,1,7,308,0.45161290322580644,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5217391304347826,0.6273972602739726
9632414,49816545,None,0.0,0.0,0,4.0,0,Near South Side,41.84876,-87.62278,Entire loft,Entire home/apt,5,1,2.0,2.0,150.0,1,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,0,2021-10-18,55,0,0,30_days,4.54,4.65,4.48,4.76,4.76,4.76,4.59,1,3,3,0,0,1.55,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,private,3.2877,0,6,305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9637023,49837776,within an hour,1.0,1.0,0,1.0,0,Lake View,41.93868,-87.67115,Entire rental unit,Entire home/apt,2,1,1.0,1.0,114.0,3,14,3,3,14,14,3.0,14.0,0,1,24,49,49,2021-10-18,25,17,3,30_days,5.0,5.0,5.0,5.0,5.0,5.0,4.76,1,1,1,0,0,11.19,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,private,7.0902,0,6,1000,0.967741935483871,0.7666666666666667,0.16129032258064516,0.5161290322580645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.6304347826086957,0.8657534246575342
9645880,14585449,within an hour,1.0,0.95,0,1.0,0,Logan Square,41.92264,-87.71328,Entire rental unit,Entire home/apt,6,1,1.0,3.0,150.0,3,1125,3,3,1125,1125,3.0,1125.0,0,17,47,77,352,2021-10-19,87,14,0,30_days,4.9,4.9,4.93,4.95,4.97,4.8,4.88,1,1,1,0,0,1.27,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,private,6.7159,1,7,1000,0.41935483870967744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14130434782608695,0.03561643835616438
9660334,11520899,within an hour,1.0,1.0,0,1.0,0,Rogers Park,42.00626,-87.66208,Entire rental unit,Entire home/apt,6,1,3.0,2.0,200.0,7,1125,7,7,1125,1125,7.0,1125.0,0,0,1,15,282,2021-10-19,70,2,1,30_days,4.97,4.97,4.97,4.99,4.99,4.96,4.9,1,1,1,0,0,1.5,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,private,14.3411,1,7,1000,0.45161290322580644,0.9666666666666667,1.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.022222222222222223,0.07692307692307693,0.0,0.8043478260869565,0.2273972602739726
9679005,36300208,a few days or more,0.3,0.19,0,9.0,0,Avondale,41.93277,-87.72975,Private room in residential home,Private room,1,1,1.0,1.0,35.0,90,365,90,90,365,365,90.0,365.0,0,6,6,6,273,2021-10-19,11,0,0,30_days,4.9,4.89,4.89,4.63,4.78,4.75,5.0,1,4,0,4,0,0.22,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,private,8.117,1,6,1000,0.22580645161290322,1.0,1.0,0.7741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.7391304347826086,0.25205479452054796
9690523,22608682,within an hour,1.0,0.99,0,9.0,0,East Garfield Park,41.88302,-87.7096,Private room in residential home,Private room,2,1,1.0,1.0,54.0,1,28,2,2,1125,1125,2.0,1125.0,0,30,60,90,364,2021-10-19,384,12,2,30_days,4.73,4.84,4.72,4.9,4.87,4.36,4.76,1,9,0,9,0,5.68,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,shared,4.5261,0,7,1000,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0027397260273972603
9708726,337164,within an hour,1.0,0.75,0,2.0,0,Garfield Ridge,41.80418,-87.7525,Private room in residential home,Private room,2,1,1.0,1.0,37.0,21,730,21,21,1125,1125,21.0,1125.0,0,17,47,77,352,2021-10-19,68,2,0,30_days,4.84,4.9,4.91,4.89,4.93,4.74,4.78,1,2,0,2,0,8.03,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,half-bath,11.0261,1,10,1000,0.41935483870967744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14130434782608695,0.03561643835616438
9767819,50365989,None,0.0,0.0,0,1.0,0,Lower West Side,41.85677,-87.64133,Private room in loft,Private room,2,1,1.0,1.0,35.0,1,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,140,2021-10-19,269,0,0,30_days,4.7,4.68,4.71,4.87,4.91,4.69,4.69,1,1,0,1,0,4.01,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,shared,2.4628,0,6,1000,0.41935483870967744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6703296703296703,0.0,0.8043478260869565,0.6164383561643836
9791551,630102,a few days or more,0.0,0.0,0,1.0,0,West Town,41.89942,-87.68709,Entire rental unit,Entire home/apt,3,1,2.0,2.0,250.0,2,30,2,2,30,30,2.0,30.0,0,29,59,89,364,2021-10-18,16,0,0,30_days,4.81,5.0,4.63,4.87,4.93,4.93,4.73,1,1,1,0,0,0.33,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,private,3.9662,0,10,923,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0027397260273972603
9797971,50492515,within an hour,1.0,0.94,0,5.0,0,Near West Side,41.88069,-87.68368,Entire rental unit,Entire home/apt,8,1,3.0,3.0,211.0,2,90,2,2,1125,1125,2.0,1125.0,0,19,45,66,321,2021-10-18,313,54,3,30_days,4.8,4.88,4.76,4.91,4.95,4.58,4.81,1,5,5,0,0,4.81,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,private,3.0532,1,6,1000,0.22580645161290322,0.26666666666666666,0.2903225806451613,0.0,0.07142857142857142,0.06451612903225806,0.0,0.0967741935483871,0.0,0.06451612903225806,0.03225806451612903,0.3333333333333333,0.044444444444444446,0.03296703296703297,0.14130434782608695,0.2608695652173913,0.12054794520547946
9825135,50604047,within an hour,1.0,0.7,0,1.0,0,North Lawndale,41.85877,-87.69546,Entire guest suite,Entire home/apt,3,1,1.0,2.0,77.0,3,60,2,3,1125,1125,3.0,1125.0,0,16,46,76,77,2021-10-19,114,9,2,30_days,4.71,4.83,4.56,4.89,4.93,4.65,4.79,1,1,1,0,0,1.85,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,private,4.3416,1,6,1000,0.8709677419354839,0.16666666666666666,0.0,0.45161290322580644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8111111111111111,1.0,1.0,0.34782608695652173,0.7890410958904109
