host_response_rate,bathrooms,bedrooms,price,review_scores_rating,host_verifications_identity_manual,host_verifications_selfie,host_verifications_jumio,host_verifications_reviews,host_verifications_phone,host_verifications_offline_government_id,host_verifications_email,host_verifications_government_id,Verification_Numbers
1,1,2,325,5,0,0,1,0,1,1,1,1,5
0,1,3,600,0,1,1,1,0,1,1,1,1,7
0,1,2,94,4.85,0,0,0,1,1,0,1,0,3
1,1,3,282,4.8,0,0,1,1,1,0,1,1,5
1,1,1,30,4.76,1,1,1,1,1,1,1,1,8
1,1,1,182,4.99,0,0,0,1,1,1,1,1,5
1,1,2,222,4.96,1,1,1,1,1,0,1,1,7
1,1,2,109,4.98,0,0,1,1,1,1,1,1,6
1,1,1,30,4.9,1,1,1,1,1,1,1,1,8
0,1,1,65,5,0,0,0,1,1,0,1,0,3
1,1,3,978,5,0,0,1,0,1,0,1,1,4
0,1,2,134,4.54,0,0,1,1,1,0,1,1,5
0,1,2,139,4.55,0,0,1,1,1,0,1,1,5
0,1,1,150,5,0,0,0,0,1,0,0,0,1
1,1,1,61,4.93,0,0,1,1,1,0,1,1,5
1,1,4,750,5,0,0,0,0,1,1,0,1,3
1,1,2,119,4.97,0,0,0,1,1,0,1,0,3
0,1,3,93,4.86,1,1,1,1,1,1,1,1,8
0,1,3,90,4.83,1,1,1,1,1,1,1,1,8
1,1,3,261,4.91,0,0,0,0,1,0,1,0,2
1,1,1,46,4.98,0,0,0,0,1,0,1,0,2
0,1,2,121,4.78,0,0,1,1,1,1,1,1,6
1,1,2,92,4.93,0,0,0,1,1,0,1,0,3
0.89,1,1,99,4.95,0,0,1,1,1,0,1,1,5
0.99,1,2,234,4.72,0,0,0,0,1,0,1,0,2
1,1,4,89,5,1,1,1,1,1,0,1,1,7
1,1,1,92,4.94,0,0,0,1,1,1,1,1,5
0.9,1,1,84,4.75,0,0,1,1,1,1,1,1,6
1,1,2,166,4.71,0,0,1,1,1,1,1,1,6
0,1,4,308,4.57,1,1,1,1,1,1,1,1,8
1,1,1,188,5,0,0,1,1,1,1,1,1,6
0,1,3,450,4.61,1,1,0,0,1,1,0,1,5
1,1,1,188,5,0,0,1,1,1,1,1,1,6
0,1,2,149,4.95,0,0,0,0,1,0,1,0,2
0,1,3,353,4.96,0,0,1,0,1,1,1,1,5
1,1,2,182,4.92,0,0,1,1,1,1,1,1,6
0,1,1,71,4.55,0,0,0,1,1,0,1,0,3
0.88,1,1,70,5,0,0,0,0,1,1,1,1,4
1,1,1,109,4.99,0,0,0,0,1,1,1,1,4
0.5,1,2,78,4.81,0,0,1,1,1,1,1,1,6
1,1,1,121,4.98,0,0,0,1,1,0,1,0,3
1,1,3,95,4.46,0,0,0,1,1,0,1,0,3
0,1,1,130,4.75,1,1,1,1,1,1,1,1,8
1,1,1,29,4.93,1,1,1,1,1,0,1,1,7
1,1,1,57,4.76,1,1,1,1,1,1,1,1,8
1,1,2,145,4.67,0,0,0,0,1,0,0,0,1
0,1,2,250,4.82,0,0,0,0,1,0,1,0,2
0,1,1,55,5,0,0,1,1,1,0,1,1,5
0,1,1,36,5,1,1,1,0,1,1,1,1,7
0,1,1,159,5,0,0,0,0,1,0,1,0,2
1,1,1,39,4.67,1,1,1,1,1,0,1,1,7
1,1,1,40,5,1,1,1,1,1,0,1,1,7
1,1,1,52,4.89,1,1,1,1,1,0,1,1,7
1,1,1,85,4.94,0,0,1,0,1,1,1,1,5
0,1,1,76,4.88,0,0,0,0,1,0,0,0,1
1,1,1,102,4.92,0,0,1,1,1,1,1,1,6
1,1,3,250,4.92,1,1,0,1,1,1,1,1,7
1,1,3,147,4.93,0,0,1,1,1,1,1,1,6
1,1,4,282,4.4,0,0,1,1,1,0,1,1,5
1,1,2,229,4.85,0,0,1,1,1,0,1,1,5
1,1,1,188,4,0,0,1,1,1,1,1,1,6
0.9,1,2,200,5,1,1,0,1,1,1,1,1,7
0,1,1,38,4.57,1,1,0,1,1,1,1,1,7
0,1,1,31,4.72,1,1,0,1,1,1,1,1,7
0,1,2,255,4.57,0,0,0,1,1,0,1,0,3
1,1,1,194,4.78,1,1,0,0,1,1,1,1,6
1,1,1,135,4.94,0,0,0,0,1,0,1,0,2
0,1,2,550,1,1,1,1,0,1,1,0,1,6
0,1,1,36,4.54,1,1,0,1,1,1,1,1,7
0,1,2,119,4.89,0,0,1,1,1,0,1,1,5
1,1,12,571,4.81,0,0,0,0,1,0,1,0,2
0,1,1,33,4.55,1,1,0,1,1,1,1,1,7
0.33,1,2,103,4.77,0,0,1,1,1,0,1,1,5
1,1,4,370,4.83,1,1,1,1,1,1,1,1,8
0,1,1,94,5,0,0,1,1,1,0,1,1,5
1,1,2,137,5,0,0,0,1,1,0,1,0,3
0,1,3,130,5,1,1,0,1,1,1,1,1,7
0,1,2,135,4.68,0,0,0,0,1,0,1,0,2
0,1,1,59,4.88,1,1,1,1,1,1,1,1,8
1,1,1,83,4.89,1,1,1,1,1,1,1,1,8
1,1,2,500,5,0,0,1,1,1,1,1,1,6
1,1,2,119,4.83,1,1,1,0,1,1,1,1,7
0,1,1,1095,0,1,1,1,1,1,1,1,1,8
1,1,1,87,4.87,0,0,0,0,1,0,1,0,2
1,1,1,91,4.8,0,0,0,0,1,0,1,0,2
1,1,5,1287,4.97,0,0,1,0,1,0,1,1,4
1,1,3,97,4.7,0,0,0,1,1,0,1,0,3
1,1,2,74,4.71,0,0,0,1,1,1,1,1,5
0,1,1,63,4.67,0,0,0,1,1,0,1,0,3
0,1,2,183,4.55,0,0,0,0,1,0,1,0,2
1,1,1,57,4.41,1,1,1,1,1,1,1,1,8
1,1,3,151,5,0,0,1,1,1,1,1,1,6
1,1,3,180,4.64,1,1,0,1,1,1,1,1,7
1,1,2,95,4.52,1,1,1,1,1,1,1,1,8
0.8,1,1,100,4.83,0,0,1,0,1,1,1,1,5
1,1,3,371,5,1,1,0,0,1,1,1,1,6
0,1,1,60,5,0,1,1,1,1,1,1,1,7
1,1,2,100,4.74,1,1,0,0,1,1,1,1,6
1,1,2,143,4.87,0,0,0,0,1,0,1,0,2
1,1,3,163,4.81,1,1,0,0,1,1,1,1,6
0,1,1,49,4.67,0,0,0,1,1,0,1,0,3
1,1,2,90,4.76,0,0,0,1,1,0,1,0,3
1,1,1,90,4.52,0,0,0,0,1,0,1,0,2
0,1,1,72,5,0,1,1,1,1,1,1,1,7
0.9,1,2,94,4.84,0,0,0,0,1,0,0,0,1
0.9,1,5,1056,4.92,1,1,1,0,1,1,0,1,6
1,1,2,185,4.94,0,0,0,0,1,0,1,0,2
0,1,4,250,4.4,1,1,0,1,1,1,1,1,7
1,1,1,85,5,1,1,1,1,1,1,1,1,8
1,1,1,87,4.96,1,1,0,1,1,1,1,1,7
1,1,2,112,4.83,0,0,1,1,1,0,1,1,5
0,1,1,120,4.79,0,0,1,1,1,0,1,0,4
0.9,1,3,188,4.79,0,0,1,0,1,1,1,1,5
0.89,1,1,50,4.9,0,0,1,1,1,0,1,1,5
0.6,1,1,45,4.67,0,0,1,1,1,1,1,1,6
1,1,3,264,4.93,1,1,1,0,1,1,1,1,7
1,1,2,194,4.89,1,1,1,0,1,1,1,1,7
1,1,2,209,4.59,1,1,1,1,1,1,0,1,7
0,1,4,624,4.92,0,0,0,0,1,0,1,0,2
0,1,1,52,4.96,0,0,1,0,1,1,1,1,5
1,1,2,101,4.89,0,0,0,0,1,1,1,1,4
0,1,1,80,5,0,0,0,0,1,1,1,1,4
1,1,1,92,4.85,1,1,0,1,1,1,1,1,7
1,1,2,134,4.66,0,0,0,1,1,1,1,1,5
1,1,2,136,4.8,0,0,1,1,1,1,1,1,6
1,1,2,228,4.93,1,1,1,1,1,1,1,1,8
0,1,2,168,4.83,0,0,1,1,1,1,1,1,6
1,1,3,174,4.99,1,1,0,0,1,1,1,1,6
0,1,1,50,4.86,0,0,1,0,1,1,1,1,5
1,1,3,156,4.69,0,0,1,1,1,0,1,1,5
1,1,2,227,4.98,0,0,1,1,1,1,1,1,6
1,1,2,218,4.7,1,1,1,1,1,1,1,1,8
1,1,3,269,5,1,1,0,0,1,1,1,1,6
0,1,3,84,4.95,1,1,0,0,1,1,1,1,6
0,1,1,64,4.91,0,0,0,0,1,0,1,0,2
0,1,1,26,4.77,1,1,1,1,1,1,1,1,8
0,1,1,21,4.84,1,1,1,1,1,1,1,1,8
0.99,1,1,15,4.52,1,1,1,1,1,1,1,1,8
0.97,1,2,123,4.6,1,1,1,1,1,1,1,1,8
0.97,1,1,105,4.64,1,1,1,1,1,1,1,1,8
0.97,1,1,93,4.57,1,1,1,1,1,1,1,1,8
0.97,1,1,90,4.6,1,1,1,1,1,1,1,1,8
0.97,1,1,93,4.7,1,1,1,1,1,1,1,1,8
0.97,1,1,101,4.74,1,1,1,1,1,1,1,1,8
1,1,2,129,4.89,1,1,1,0,1,1,1,1,7
0,1,1,58,4.95,0,0,0,0,1,0,1,0,2
0.96,1,1,66,4.94,0,0,1,0,1,1,1,1,5
1,1,3,405,5,0,0,0,0,1,0,0,0,1
0,1,1,89,4.85,0,0,1,1,1,0,1,1,5
0,1,2,109,4.9,1,1,1,1,1,0,1,1,7
0.33,1,2,120,4.77,0,0,1,0,1,1,1,1,5
0,1,1,53,4.93,0,0,0,0,1,0,1,0,2
1,1,2,76,4.51,1,1,0,1,1,1,0,1,6
0.97,1,2,189,4.84,1,1,1,0,1,1,1,1,7
1,1,1,115,5,0,0,0,1,1,1,1,1,5
1,1,1,115,4.86,0,0,0,1,1,1,1,1,5
1,1,3,120,4.39,0,0,1,0,1,1,1,1,5
0.95,1,1,70,4.46,0,0,1,1,1,0,1,1,5
0,1,1,99,5,0,0,0,0,1,0,1,0,2
1,1,3,799,4.97,0,1,0,1,1,1,1,1,6
1,1,2,199,4,1,1,1,1,1,1,1,1,8
1,1,1,65,4.9,0,0,1,1,1,1,1,1,6
0,1,1,27,4.76,1,1,1,1,1,1,1,1,8
0,1,1,99,4.91,1,1,1,1,1,1,1,1,8
1,1,1,32,5,0,0,0,1,1,0,1,0,3
0,1,1,45,4.51,0,1,0,0,1,1,1,1,5
0,1,1,53,5,0,1,0,0,1,1,1,1,5
1,1,1,91,5,0,0,0,1,1,0,1,0,3
1,1,2,108,4.9,0,0,1,0,1,1,1,1,5
1,1,1,80,4.95,0,0,0,1,1,0,1,0,3
0.95,1,1,82,4.53,0,0,1,1,1,0,1,1,5
1,1,2,229,4.46,0,0,1,0,1,1,1,1,5
0,1,1,75,4.93,1,1,0,0,1,1,1,1,6
0,1,1,19,0,0,0,1,0,1,1,1,1,5
1,1,2,82,4.41,0,0,0,0,1,0,1,0,2
0.8,1,2,250,3.6,0,0,0,0,1,1,1,1,4
1,1,1,164,0,0,0,1,1,1,1,1,1,6
0.4,1,1,35,4.17,0,0,0,0,1,0,1,0,2
0.56,1,1,50,4.88,0,0,1,1,1,0,1,1,5
0.9,1,3,310,4.85,0,0,1,1,1,0,1,1,5
1,1,2,150,4.61,1,1,1,1,1,1,1,1,8
0.97,1,1,99,4.45,1,1,1,1,1,1,1,1,8
1,1,2,78,4.55,1,1,0,1,1,1,0,1,6
0.94,1,1,76,4.59,0,1,0,0,1,1,1,1,5
1,1,4,1494,5,0,0,1,1,1,0,1,1,5
0.86,1,1,214,4.24,1,1,1,0,1,1,1,1,7
1,1,2,118,4.94,0,0,1,1,1,1,1,1,6
1,1,2,229,4.91,1,1,1,0,1,1,1,1,7
0,1,1,75,4.92,0,0,0,0,1,1,1,1,4
1,1,1,96,4.77,0,0,0,0,1,1,1,1,4
1,1,3,99,4.73,0,0,1,1,1,1,1,1,6
1,1,1,80,4.77,1,1,0,1,1,1,1,1,7
0,1,1,31,4.98,0,0,1,0,1,1,1,1,5
1,1,1,32,4.78,0,0,0,0,1,0,1,0,2
1,1,2,200,4.2,0,0,1,1,1,1,1,1,6
1,1,2,165,4.47,1,1,1,1,1,1,0,1,7
1,1,1,91,4.71,0,0,0,0,1,1,1,1,4
0,1,1,26,4.88,1,1,1,1,1,1,1,1,8
0,1,1,19,4.7,1,1,1,1,1,1,1,1,8
1,1,1,67,4.95,0,0,1,0,1,1,1,1,5
1,1,3,322,4.83,1,1,1,1,1,1,1,1,8
1,1,1,138,4.89,0,0,0,1,1,1,1,1,5
0,1,2,175,4.97,1,1,0,0,1,1,1,1,6
1,1,3,150,4.98,0,0,0,1,1,0,1,0,3
1,1,3,232,4.58,0,0,0,1,1,1,1,1,5
1,1,3,228,4.74,1,1,1,1,1,1,1,1,8
0,1,1,60,4.93,0,0,0,0,1,0,1,0,2
0,1,1,175,0,0,1,0,1,1,1,1,1,6
1,1,1,55,4.84,0,0,1,1,1,0,1,1,5
1,1,1,115,4.89,0,0,0,1,1,1,1,1,5
0,1,1,400,4.89,1,1,1,1,1,1,1,1,8
1,1,4,408,4.79,0,0,1,0,1,1,1,1,5
0.5,1,3,250,4.89,0,0,1,0,1,1,1,1,5
0,1,1,400,4.33,1,1,1,1,1,1,1,1,8
0,1,1,400,4.5,1,1,1,1,1,1,1,1,8
1,1,3,179,4.73,0,0,1,1,1,1,1,1,6
1,1,2,210,4.71,1,1,1,0,1,1,1,1,7
1,1,2,80,4.83,0,0,1,1,1,1,1,1,6
1,1,1,135,4.8,0,0,1,1,1,1,1,1,6
0,1,1,75,5,0,1,1,1,1,1,1,1,7
1,1,1,45,4.71,1,1,1,1,1,1,1,1,8
0,1,4,248,4.51,1,1,1,0,1,1,1,1,7
0,1,3,250,5,0,0,1,1,1,0,1,1,5
1,1,1,88,5,1,1,1,0,1,1,1,1,7
0,1,2,99,4.86,0,0,1,1,1,1,1,1,6
0.83,1,2,120,4.73,0,0,0,0,1,0,1,0,2
1,1,1,75,4.87,0,0,0,0,1,0,1,0,2
1,1,1,80,4.84,0,0,0,0,1,0,1,0,2
0,1,1,100,4.99,0,0,1,0,1,1,0,1,4
1,1,3,249,5,0,0,1,1,1,1,1,1,6
1,1,2,70,4.87,1,1,0,0,1,1,1,1,6
1,1,1,50,4.87,0,0,1,1,1,1,1,1,6
0.94,1,1,79,4.75,0,1,0,0,1,1,1,1,5
0,1,1,88,4.77,0,0,1,1,1,1,1,1,6
0,1,2,150,0,0,0,0,1,1,0,1,0,3
1,1,1,101,4.88,0,0,1,1,1,0,1,1,5
1,1,2,77,4.93,0,0,0,1,1,0,1,0,3
0.9,1,1,101,4.75,1,1,1,1,1,1,1,1,8
1,1,1,95,4.73,0,0,0,0,1,0,1,0,2
1,1,2,115,4.87,0,0,0,1,1,1,1,1,5
1,1,1,98,4.98,0,0,1,1,1,1,1,1,6
0.97,1,1,97,4.58,1,1,1,1,1,1,1,1,8
0,1,1,79,4.8,0,0,0,0,1,1,1,1,4
1,1,3,155,4.86,0,0,0,0,1,0,0,0,1
0.95,1,1,89,4.54,0,0,1,1,1,0,1,1,5
1,1,2,62,4.49,0,0,0,0,1,1,0,1,3
1,1,3,96,4.96,1,1,1,0,1,1,1,1,7
1,1,1,92,4.85,0,0,1,1,1,1,1,1,6
1,1,1,87,4.85,0,0,0,0,1,1,1,1,4
0.94,1,5,629,5,0,0,1,1,1,0,1,1,5
1,1,3,92,4.5,0,0,1,1,1,1,1,1,6
1,1,4,236,4.81,0,0,1,1,1,0,1,1,5
0.94,1,1,75,4.73,0,1,0,0,1,1,1,1,5
0,1,2,87,4.9,0,0,0,0,1,1,1,1,4
1,1,2,113,4.67,0,0,0,1,1,0,1,0,3
1,1,1,126,4.85,0,0,0,0,1,1,0,1,3
1,1,2,151,4.96,1,1,1,1,1,1,1,1,8
0,1,2,95,4.89,1,1,0,1,1,1,1,1,7
1,1,3,400,4.5,0,0,1,1,1,0,1,1,5
1,1,2,112,4.92,1,1,0,1,1,1,1,1,7
0,1,1,153,0,0,0,0,0,1,0,1,0,2
0,1,1,29,0,1,1,1,0,1,1,1,1,7
1,1,2,289,4.84,0,0,0,0,1,1,1,1,4
1,1,2,50,4.69,1,1,0,0,1,1,1,1,6
1,1,3,427,4.86,0,0,0,0,1,0,1,0,2
0.96,1,1,40,5,0,0,1,0,1,1,1,1,5
1,1,2,195,5,0,0,0,0,1,1,1,1,4
0.96,1,1,30,5,0,0,1,0,1,1,1,1,5
0,1,1,25,5,1,1,0,1,1,1,1,1,7
1,1,2,160,4.5,1,1,1,1,1,1,1,1,8
0,1,1,250,0,0,0,0,0,1,0,0,0,1
1,1,1,40,4.97,0,0,0,1,1,0,1,0,3
0,1,2,89,4.44,0,0,0,1,1,0,1,0,3
0.9,1,3,135,4.81,0,1,0,1,1,1,1,1,6
1,1,1,97,4.85,0,0,0,0,1,0,1,0,2
0,1,1,84,5,0,0,1,0,1,1,1,1,5
0.94,1,1,179,4.64,1,1,0,0,1,1,1,1,6
0,1,2,118,5,0,0,1,1,1,1,1,1,6
1,1,4,292,4.76,0,0,1,0,1,1,1,1,5
0.83,1,2,119,4.64,0,0,0,0,1,0,1,0,2
0,1,1,500,4.8,0,0,1,0,1,1,1,1,5
1,1,2,105,4.84,1,1,0,0,1,1,1,1,6
0,1,1,37,4.51,1,1,0,1,1,1,1,1,7
0,1,2,99,5,0,0,1,1,1,0,1,1,5
0,1,3,650,4.93,1,1,0,0,1,1,1,1,6
0,1,1,69,4.41,1,1,0,1,1,1,1,1,7
0,1,1,42,4.85,0,0,0,0,1,1,1,1,4
1,1,1,60,4.49,1,1,0,1,1,1,0,1,6
1,1,1,32,5,0,0,0,1,1,0,1,0,3
1,1,1,36,5,0,0,0,0,1,0,1,0,2
1,1,1,250,4.28,1,1,0,0,1,1,1,1,6
0,1,1,56,0,0,0,0,1,1,0,1,0,3
1,1,2,178,4.75,1,1,0,0,1,1,1,1,6
1,1,2,250,4.67,1,1,1,1,1,1,1,1,8
1,1,4,610,4.98,1,1,1,1,1,1,1,1,8
1,1,1,90,4.71,0,0,1,0,1,1,1,1,5
1,1,6,279,4.75,1,1,1,1,1,1,1,1,8
0.6,1,1,45,5,0,0,1,1,1,1,1,1,6
0,1,1,68,5,0,0,1,0,1,1,1,1,5
1,1,2,92,4.8,0,0,0,0,1,0,1,0,2
0,1,2,90,4.81,1,1,1,0,1,1,1,1,7
1,1,2,100,4.77,0,0,0,0,1,0,0,0,1
1,1,2,106,4.96,1,1,0,0,1,1,1,1,6
1,1,3,119,4.79,0,0,1,1,1,0,1,1,5
0,1,3,160,4.65,0,0,0,1,1,0,1,0,3
0,1,2,90,4.9,0,0,1,1,1,0,1,1,5
0,1,2,86,0,0,0,1,1,1,0,1,1,5
1,1,3,187,4.99,0,0,1,0,1,1,1,1,5
0,1,2,182,4.99,0,0,0,0,1,1,1,1,4
1,1,1,47,4.4,1,1,1,1,1,1,1,1,8
1,1,1,60,4.86,0,0,0,0,1,0,1,0,2
0,1,1,42,5,0,0,1,0,1,1,1,1,5
0,1,1,80,0,0,0,0,0,1,0,1,0,2
0,1,3,99,4.95,0,0,0,1,1,0,1,0,3
1,1,1,72,5,0,0,1,1,1,1,1,1,6
0,1,2,120,4.92,1,1,0,0,1,1,1,1,6
0,1,1,300,5,0,0,0,0,1,0,1,0,2
1,1,1,120,4.74,0,0,1,1,1,0,1,1,5
1,1,1,100,4.69,0,0,0,0,1,0,0,0,1
0,1,3,181,5,0,0,0,0,1,1,1,1,4
0,1,2,99,4.92,1,1,0,1,1,1,1,1,7
1,1,3,556,4.83,0,0,0,1,1,0,1,0,3
0.9,1,3,229,4.93,0,0,1,1,1,1,1,1,6
1,1,1,89,4.88,0,0,1,1,1,0,1,1,5
0,1,2,135,4.92,0,0,1,0,1,1,0,1,4
0.97,1,4,399,4.78,1,1,1,0,1,1,1,1,7
1,1,3,400,5,0,0,0,1,1,0,1,0,3
0.9,1,1,42,5,0,0,1,0,1,1,1,1,5
0,1,1,69,4.84,0,0,0,1,1,0,1,0,3
0,1,1,40,4.86,0,0,0,0,1,0,1,0,2
0.9,1,1,40,4.48,0,0,1,1,1,0,1,1,5
1,1,1,100,4.3,0,0,0,0,1,0,0,0,1
1,1,2,79,4.6,0,0,1,1,1,1,1,1,6
0,1,1,89,4.92,0,0,0,1,1,0,1,0,3
0,1,1,60,0,0,0,1,1,1,0,1,1,5
1,1,1,99,5,0,0,0,1,1,0,1,0,3
0,1,1,114,5,0,0,0,0,1,0,1,0,2
1,1,2,228,4.82,0,0,1,1,1,0,1,1,5
0,1,1,60,4.33,0,0,1,1,1,1,1,1,6
0,1,1,199,4.91,1,1,0,0,1,1,1,1,6
0,1,2,79,4.8,0,0,0,0,1,0,1,0,2
0.97,1,1,89,4.5,1,1,1,1,1,1,1,1,8
0.97,1,1,95,4.78,1,1,1,1,1,1,1,1,8
1,1,1,100,4.93,1,1,0,0,1,1,0,1,5
0,1,1,27,4.67,1,1,1,1,1,1,1,1,8
0,1,1,179,5,0,0,1,1,1,1,1,1,6
1,1,2,189,4.63,0,0,0,0,1,1,1,1,4
1,1,2,130,4.88,0,0,1,0,1,1,0,1,4
1,1,2,140,4.83,0,0,0,0,1,0,1,0,2
0,1,1,86,0,0,0,0,1,1,0,1,0,3
1,1,1,36,5,0,1,0,1,1,1,1,1,6
1,1,1,71,4.86,0,0,1,1,1,1,1,1,6
0,1,2,130,5,0,0,0,1,1,0,1,0,3
0,1,1,80,5,0,0,1,0,1,1,1,1,5
1,1,2,202,4.89,0,0,1,0,1,1,1,1,5
0,1,1,150,5,0,0,0,0,1,0,1,0,2
1,1,1,48864,4.75,0,0,0,0,1,0,1,0,2
1,1,3,286,4.96,1,1,1,0,1,1,1,1,7
1,1,6,706,4.86,1,1,1,0,1,1,1,1,7
0,1,2,119,4.8,0,0,0,0,1,0,1,0,2
1,1,1,40356,4,0,0,0,0,1,0,1,0,2
1,1,1,40356,4.38,0,0,0,0,1,0,1,0,2
0.33,1,3,175,4.68,0,0,1,0,1,1,1,1,5
0,1,2,102,4.89,0,0,1,0,1,1,1,1,5
1,1,1,74,4.43,1,1,0,0,1,1,0,1,5
1,1,1,39132,4.29,0,0,0,0,1,0,1,0,2
1,1,1,39132,5,0,0,0,0,1,0,1,0,2
1,1,1,39132,4,0,0,0,0,1,0,1,0,2
1,1,1,39132,4.25,0,0,0,0,1,0,1,0,2
1,1,1,39132,4.67,0,0,0,0,1,0,1,0,2
1,1,1,39132,4,0,0,0,0,1,0,1,0,2
1,1,1,39132,4.56,0,0,0,0,1,0,1,0,2
1,1,1,39132,3,0,0,0,0,1,0,1,0,2
1,1,1,39132,4.75,0,0,0,0,1,0,1,0,2
1,1,1,47484,5,0,0,0,0,1,0,1,0,2
1,1,1,47484,5,0,0,0,0,1,0,1,0,2
1,1,1,47484,4,0,0,0,0,1,0,1,0,2
1,1,1,47484,0,0,0,0,0,1,0,1,0,2
0,1,1,280,0,0,0,0,1,1,0,1,0,3
0,1,1,80,4.92,0,0,0,1,1,0,1,0,3
0,1,1,100,0,0,0,0,0,1,0,0,0,1
1,1,3,173,4.95,0,0,0,0,1,1,1,1,4
0,1,6,550,0,0,0,0,0,1,0,1,0,2
0.25,1,1,37,4.62,1,1,1,0,1,1,1,1,7
1,1,2,153,4.88,1,1,1,1,1,1,1,1,8
1,1,1,109,5,0,0,0,1,1,0,1,0,3
0,1,2,296,5,0,0,1,0,1,1,1,1,5
1,1,3,250,4.9,0,0,0,1,1,0,1,0,3
1,1,4,226,4.43,0,0,1,1,1,0,0,1,4
1,1,2,129,4.98,1,1,1,0,1,1,0,1,6
0,1,1,150,0,1,1,1,0,1,0,1,1,6
0,1,1,67,4.78,1,1,1,1,1,1,1,1,8
1,1,6,689,5,1,1,1,1,1,1,1,1,8
0.9,1,1,58,4.81,0,0,0,0,1,0,1,0,2
0,1,2,85,4.9,1,1,0,0,1,1,1,1,6
1,1,1,109,5,0,0,0,1,1,0,1,0,3
1,1,2,154,4.98,0,0,0,0,1,0,1,0,2
0.8,1,3,506,5,0,0,0,1,1,1,1,1,5
1,1,1,91,4.94,0,0,0,0,1,1,1,1,4
0,1,1,85,4.38,0,0,1,1,1,0,1,1,5
0,1,2,229,5,0,0,1,1,1,1,1,1,6
0.9,1,1,60,5,1,1,1,1,1,1,1,1,8
1,1,2,78,4.57,0,0,1,1,1,0,1,1,5
0,1,1,59,4.59,0,0,0,0,1,0,0,0,1
0,1,1,199,4,0,0,0,0,1,0,1,0,2
1,1,1,40,4.92,0,0,0,1,1,0,1,0,3
1,1,1,43,4.95,0,0,0,1,1,0,1,0,3
1,1,3,128,4.92,0,0,0,1,1,1,1,1,5
0,1,4,500,4.85,0,0,0,1,1,0,1,0,3
1,1,1,107,4.99,0,0,0,1,1,1,1,1,5
1,0,1,153,0,1,1,1,1,1,1,1,1,8
1,0,1,145,4.33,1,1,1,1,1,1,1,1,8
1,0,1,149,0,1,1,1,1,1,1,1,1,8
1,0,1,158,0,1,1,1,1,1,1,1,1,8
1,0,1,146,5,1,1,1,1,1,1,1,1,8
1,0,1,167,5,1,1,1,1,1,1,1,1,8
1,0,1,126,4.86,1,1,1,1,1,1,1,1,8
1,0,1,131,5,1,1,1,1,1,1,1,1,8
1,0,1,147,5,1,1,1,1,1,1,1,1,8
0,1,3,107,4.89,0,0,0,0,1,0,1,0,2
0.97,1,1,45,4.65,0,0,0,1,1,0,1,0,3
1,1,1,129,4.33,0,0,1,1,1,1,1,1,6
1,1,2,238,4.63,0,0,1,1,1,1,1,1,6
1,1,3,386,4.61,0,0,1,1,1,1,1,1,6
1,1,4,426,4.49,0,0,1,1,1,1,1,1,6
1,1,3,285,4.6,0,0,1,1,1,1,1,1,6
1,1,3,308,4.69,0,0,1,1,1,1,1,1,6
1,1,2,93,4.98,1,1,1,0,1,1,1,1,7
1,1,2,103,4.92,1,1,0,0,1,1,1,1,6
0,1,1,102,4.91,0,0,0,1,1,0,1,0,3
1,1,1,78,4.97,0,0,0,1,1,0,1,0,3
1,1,3,86,4.81,0,0,0,0,1,0,1,0,2
1,1,3,227,4.62,0,0,1,1,1,1,1,1,6
1,1,3,139,5,0,0,0,1,1,0,1,0,3
0.99,1,1,30,4.31,1,1,1,1,1,1,1,1,8
0,1,2,200,5,0,0,0,1,1,0,1,0,3
1,1,1,55,4.67,1,1,0,0,1,1,1,1,6
0,1,1,95,4.67,1,1,0,0,1,1,1,1,6
1,1,1,75,5,0,0,1,1,1,1,1,1,6
0,1,3,180,5,0,0,0,1,1,0,1,0,3
1,1,3,125,4.89,0,0,0,0,1,1,1,1,4
1,1,1,52,4.89,1,1,1,1,1,0,1,1,7
0,1,1,55,5,0,1,0,1,1,1,1,1,6
1,1,1,32,4.43,0,0,0,1,1,0,1,0,3
0,1,1,100,5,0,0,1,0,1,1,1,1,5
1,1,2,102,4.97,1,1,1,1,1,1,1,1,8
1,1,1,32,4.41,0,0,0,1,1,0,1,0,3
1,1,1,31,4.36,0,0,0,1,1,0,1,0,3
0,1,1,83,4.56,1,1,1,1,1,1,1,1,8
0,1,1,400,4.77,1,1,1,1,1,1,1,1,8
0,1,2,69,4.76,0,0,0,0,1,0,1,0,2
1,1,2,220,4.92,1,1,1,1,1,0,1,1,7
1,1,1,111,4.97,0,0,0,0,1,0,1,0,2
1,1,3,195,4.77,0,0,1,0,1,1,1,1,5
0.95,1,1,88,4.5,0,0,1,1,1,0,1,1,5
1,1,3,239,4.98,0,0,1,1,1,0,1,1,5
0,1,1,125,4,0,0,0,0,1,0,1,0,2
1,1,1,56,5,0,0,1,1,1,1,1,1,6
1,1,2,85,5,0,0,1,1,1,1,1,1,6
0,1,2,154,4.84,0,0,1,1,1,1,1,1,6
0,1,1,170,4.22,0,0,1,0,1,1,1,1,5
1,1,1,31,4.5,0,0,1,1,1,0,1,1,5
1,1,2,57,4.3,0,0,0,0,1,1,1,1,4
1,1,1,142,4.87,0,0,1,0,1,1,1,1,5
0,1,2,111,4.82,1,1,0,1,1,1,1,1,7
